,host_lat,host_long,team1_seed,team1_lat,team1_long,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_fg3rate,team1_oppfg3rate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team1_rpi_rating,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_seed,team2_lat,team2_long,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_fg3rate,team2_oppfg3rate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team2_rpi_rating,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,prob
10,34.8526,-82.39399999999999,1,5.186788,7.048543,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,11,-0.831542,-35.889858000000004,50.47468354,36.32538569,73.91304348,13.59149582,46.84889901,36.45970938,71.31313131,8.702531646,36.06474456,36.49951784,56.29877369,53.52743561,0.101859794,0.078419255,70.8167,68.7399,110.855,112.488,102.912,100.20100000000001,0.5870000000000001,1,2,0,1,0,0,108,62,90,23,8,23,8,0.9309324011236298
11,34.8526,-82.39399999999999,1,5.186788,7.048543,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,12,-0.6273770000000001,4.518473,56.08510638,35.97633136,68.91025641,8.486789432,54.20336269,33.71868979,70.68965517,7.659574468,41.83168317,29.35520362,51.92107996,47.88732394,0.09135255,0.061197339,70.2145,69.9571,118.102,117.807,105.25399999999999,105.41799999999999,0.602,1,1,0,0,0,0,72,26,26,29,4,29,4,0.8865612469600963
12,34.8526,-82.39399999999999,1,5.186788,7.048543,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,13,1.449043,0.027045999999999997,55.44982699,38.21656051,69.78233035,14.40443213,45.33702678,35.56187767,72.44444444,9.861591696,35.20179372,39.36170213,53.91600454,47.09851552,0.11880076,0.09417660300000001,71.5356,69.9066,109.91,108.04899999999999,96.2229,96.5612,0.5710000000000001,0,0,0,0,0,0,51,18,18,27,6,27,6,0.8925374946066674
13,34.8526,-82.39399999999999,1,5.186788,7.048543,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,14,-2.569725,-24.353841,54.50145208,33.43373494,70.89452603,9.122502172,48.56646394,30.1056338,67.71004942,5.324298161000001,39.12787272,33.04246655,56.05095541,44.38356164,0.069721353,0.075451876,69.516,67.3583,110.73299999999999,110.074,97.215,102.76700000000001,0.568,0,0,0,0,0,0,28,4,4,28,4,28,4,0.9377897326274582
14,34.8526,-82.39399999999999,1,5.186788,7.048543,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,15,-3.0524720000000003,-3.5561910000000005,50.98743268,36.12565445,71.96870926,9.572649573,49.65811966,33.63754889,72.34375,9.066427289,40.68157614,39.59731544,48.69668246,50.17878427,0.08265676200000001,0.08483194,69.4312,67.9268,109.712,110.346,104.666,107.917,0.507,0,0,0,0,0,0,51,74,74,21,13,21,13,0.9511324038875378
15,42.875,-78.8764,1,-2.835612,3.530943,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,16,-3.194368,1.5241799999999999,49.45054945,35.65217391,67.4796748,9.76310122,48.8155061,34.39849624,65.99063963,7.945900254,36.83929525,27.63636364,45.60770156,43.9165701,0.090101631,0.091809719,68.6313,66.7253,99.3195,98.9643,99.383,103.191,0.509,1,1,0,0,0,0,81,79,79,18,14,18,14,0.9695665686507318
16,42.875,-78.8764,1,-2.835612,3.530943,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,16,-12.846461,-11.192105999999999,51.19152692,31.13456464,70.97264438,8.450704225,51.71026157,31.18466899,69.16058394,9.002647838,25.06613757,36.60714286,60.45845272,50.93795094,0.106076329,0.12247460199999999,68.5799,66.0122,101.904,100.86200000000001,99.4903,101.37200000000001,0.508,0,0,0,0,0,0,19,10,10,39,21,19,10,0.9761959354327598
17,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,1,14.140644,-5.140562,58.35889571,38.1933439,73.78378378,10.69868996,39.95633188,30.0,65.77437859,6.671779141,32.60981912,31.7775571,52.79441118,42.91497976,0.100877873,0.073521161,70.8928,69.8943,119.29299999999999,120.723,86.2747,87.6821,0.644,17,17,6,6,0,0,498,111,111,32,0,32,0,0.4422352153040076
18,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,2,-1.2954290000000002,1.311731,51.04086353,39.75694444,75.78125,8.921330089,47.85077048,30.61797753,68.95943563,7.864302236,30.75280299,36.6066838,52.63748597,53.21782178,0.081710681,0.070349838,67.3107,65.5609,113.069,117.57600000000001,97.3254,94.8614,0.655,5,9,4,6,0,0,338,64,111,30,3,30,3,0.7302284358849763
19,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,3,-3.087759,27.971617,54.12186379999999,35.63579278,69.19060052,13.57027464,45.0726979,34.38395415,71.36929461,7.168458781,31.348425199999998,36.05371901,49.38900204,48.37092732,0.101752935,0.069510235,72.3678,70.632,113.774,116.76,98.6561,94.0178,0.631,4,7,1,2,0,0,503,194,404,25,7,25,7,0.7738713942793969
20,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,4,6.1071800000000005,32.308574,50.55478502,36.14627286,67.80072904,13.93514461,46.62576687,34.92307692,67.54966887,9.153952842999999,33.02368788,36.29257398,57.70791075,54.01844532,0.142783469,0.076852292,71.479,69.743,112.338,116.51,91.646,89.6984,0.605,7,22,3,7,1,2,745,117,303,26,7,26,7,0.6661972089124829
21,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,5,8.089217,25.972652,51.28844555,38.55421687,79.93019197,9.741248097,48.09741248,33.71924747,73.03370787,11.30507066,40.82636498,34.463840399999995,58.05763074,50.63583815,0.105403552,0.077324737,67.85300000000001,66.9734,114.42399999999999,118.926,101.671,97.8293,0.609,11,13,3,3,0,0,480,185,237,25,8,25,8,0.7947680592818877
22,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,6,5.461107,35.322796000000004,50.93046033,36.69985775,70.07518797,11.74551387,45.26916803,34.01015228,70.42735043,11.26346719,40.77726218,32.52614199,56.68380463,46.2962963,0.07621752799999999,0.088999349,67.8486,66.9167,108.15100000000001,113.62899999999999,100.79799999999999,98.7801,0.597,2,7,1,2,0,0,388,66,225,24,7,24,7,0.8546495786476229
23,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,7,-4.075707,13.698193,56.45161289999999,39.94334278,74.77876106,8.478802993,45.05403159,30.29661017,68.61826698,7.358870968,41.57832744,28.17910448,63.65795724,41.89781022,0.068336106,0.090429734,60.8207,59.1614,118.48200000000001,118.98700000000001,92.6522,94.3582,0.621,5,5,1,1,0,0,361,154,154,28,3,28,3,0.755951649515791
24,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,8,8.530877,24.588847,48.89415482,34.08769448,75.12355848,13.55661882,43.85964912,33.48554033,66.66666667,10.03159558,35.833755700000005,34.37990581,60.34883721,53.11688312,0.075858818,0.084731195,66.2996,64.9718,107.189,111.275,98.4895,95.7113,0.579,0,0,0,0,0,0,72,58,58,23,10,23,10,0.8755689251942133
25,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,9,2.61693,25.457625,48.30866808,37.65363128,77.57009346,9.696969697,46.66666667,33.58778626,70.36423841,10.99365751,48.61488322,33.16455696,55.54156171,46.53110048,0.061097352,0.082045016,67.1609,65.3765,105.984,112.331,100.926,96.0813,0.5920000000000001,0,2,0,0,0,0,143,14,63,19,14,19,14,0.8782755322365235
26,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,10,4.020131,34.808903,52.271035,33.56521739,70.52932761,10.74313409,45.47657512,33.57142857,69.35933148,8.78629933,29.97914494,31.14571746,57.09497207,46.07190413,0.108853528,0.079480354,69.1236,68.2858,106.867,109.85,94.3718,95.171,0.614,1,1,0,0,0,0,91,17,42,26,6,26,6,0.8775309934101075
27,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,11,5.621791,27.784852,51.95758564,33.99715505,68.76574307,7.851596204,52.54529767,33.82352941,69.93769470000001,10.60358891,36.44375324,39.2239119,57.64840183,55.56844548,0.089582306,0.09343991800000001,68.3481,67.0192,108.762,114.86399999999999,103.98299999999999,99.5017,0.593,6,6,3,3,0,0,183,89,89,21,12,21,12,0.9155184997491044
28,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,12,6.8207320000000005,37.598136,50.24096386,37.94579173,73.68421053,9.817351598,47.37442922,34.61538462,70.0,8.313253012,45.78706728,37.24928367,54.02635432,48.06722689,0.103844517,0.068094765,64.9727,63.3151,109.04899999999999,108.743,94.6476,96.62799999999999,0.579,0,0,0,0,0,0,118,58,58,22,5,22,5,0.8735652911083855
29,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,13,7.426989,35.376225,54.62328767,37.73841962,67.89250354,9.77443609,46.54135338,34.03225806,65.67398119,8.561643836,38.59095689,31.79487179,54.31693989,49.27710843,0.101881573,0.099793836,70.4393,69.5071,108.236,109.105,96.036,100.4,0.564,0,0,0,0,0,0,43,21,21,26,7,26,7,0.9089611999102397
30,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,14,-7.063238,30.488922,55.51811289,33.99638336,69.54314721,9.404096834,50.27932961,31.35464231,68.60465116,7.245155855,31.781609200000002,37.95493934,49.58677686,49.19571046,0.076572759,0.086327251,67.7832,65.04899999999999,111.93700000000001,109.58200000000001,102.916,104.57,0.5429999999999999,1,1,0,0,0,0,148,44,96,26,6,26,6,0.9312328934841217
31,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,15,14.394379999999998,15.191676000000001,51.5625,38.430583500000004,73.17880795,7.103825137,49.36247723,34.77443609,68.58475894,5.989583333,30.13947847,32.63803681,52.61146497,44.7042641,0.103498516,0.09092393,72.5927,71.1477,106.471,102.936,100.32600000000001,103.255,0.515,0,0,0,0,0,0,124,133,133,22,8,22,8,0.9664398569359789
32,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,16,10.79192,15.479085000000001,53.4375,36.10771114,77.11511789,6.798866856,52.40793201,37.26362625,72.83018868,10.20833333,45.97636466,45.91419816,51.60891089,53.03370787,0.072715512,0.096805313,69.2813,66.9248,110.10600000000001,110.811,111.62299999999999,112.146,0.506,0,0,0,0,0,0,18,15,15,18,15,18,15,0.9651158551042016
33,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,1,5.429851,17.01663,53.18979266,40.493468799999995,66.57342657,11.45038168,45.03816794,35.71428571,71.12211221,9.649122807000001,35.4606279,33.43495935,55.07399577,49.93939394,0.095948655,0.09767745900000001,71.434,70.0876,114.544,120.844,100.05799999999999,94.8803,0.653,13,18,8,11,2,2,620,86,191,28,3,28,3,0.6553701989003442
34,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,2,4.688251999999999,26.503657,50.18867925,35.90551181,68.47507331,15.17779705,44.40589766,30.87774295,69.1011236,8.0,32.39795918,35.62255723,48.71220605,48.23695346,0.09720644,0.07380489,68.8944,67.8264,111.755,117.14299999999999,95.3044,90.4376,0.645,12,20,7,13,3,7,769,141,269,24,7,24,7,0.5792765899035955
35,33.5275,-112.2625,1,6.511888,36.917043,59.68841285,37.03703704,79.35285054,9.178321678,48.86363636,31.25,71.22302158,6.134371957000001,44.09363092,40.16736402,53.23110624,57.82227785,0.10991097699999999,0.078188703,65.8287,63.8563,117.917,122.788,95.7139,91.9865,0.665,11,13,5,5,2,2,507,159,244,31,2,31,2,3,10.517014999999999,-10.81148,54.80274443,37.86666667,70.60606061,17.73399015,45.81280788,31.11111111,71.51162791,9.862778731,39.1440501,37.15170279,58.39653304,48.59335038,0.094765937,0.068442066,68.7979,66.6161,113.72200000000001,117.75200000000001,95.081,93.9502,0.643,4,12,2,2,0,0,593,68,311,29,4,29,4,0.748686758719189
